 OTUID	CHF0M0R1	CHF1M1R1	CHF2M1R1	CHF4M1R1	CHF6M1R1	CHF1M3R1	CHF1M3R2	CHF1M3R3	CHF2M3R1	CHF2M3R2	CHF2M3R3	CHF4M3R1	CHF4M3R2	CHF4M3R3	CHF5M3R1	CHF5M3R2	CHF5M3R3	CHF6M3R1	CHF6M3R2	CHF6M3R3	CHF1M6R1	CHF1M6R2	CHF1M6R3	CHF2M6R1	CHF2M6R2	CHF2M6R3	CHF4M6R1	CHF4M6R2	CHF4M6R3	CHF5M6R1	CHF5M6R2	CHF5M6R3	CHF6M6R1	CHF6M6R2	CHF6M6R3	XWF0M0R1	XWF1M1R1	XWF2M1R1	XWF4M1R1	XWF5M1R1	XWF6M1R1	XWF1M3R1	XWF1M3R2	XWF1M3R3	XWF2M3R1	XWF4M3R1	XWF4M3R2	XWF4M3R3	XWF5M3R1	XWF5M3R2	XWF5M3R3	XWF6M3R1	XWF6M3R2	XWF6M3R3	XWF1M6R1	XWF1M6R2	XWF1M6R3	XWF2M6R1	XWF2M6R2	XWF2M6R3	XWF4M6R1	XWF4M6R2	XWF4M6R3	XWF5M6R1	XWF5M6R2	XWF5M6R3	XWF6M6R1	XWF6M6R2	XWF6M6R3	APF0M0R1	APF1M1R1	APF1M1R2	APF1M1R3	APF2M1R1	APF2M1R2	APF2M1R3	APF4M1R1	APF4M1R2	APF4M1R3	APF5M1R1	APF5M1R2	APF5M1R3	APF6M1R1	APF6M1R2	APF6M1R3	APF1M3R1	APF1M3R2	APF1M3R3	APF2M3R1	APF2M3R2	APF2M3R3	APF5M3R1	APF4M3R1	APF4M3R2	APF4M3R3	APF5M3R2	APF5M3R3	APF6M3R1	APF6M3R2	APF6M3R3	APF1M6R1	APF1M6R3	APF2M6R1	APF2M6R2	APF2M6R3	APF4M6R1	APF4M6R2	APF4M6R3	APF5M6R1	APF5M6R2	APF6M6R1	APF6M6R2	APF6M6R3	Taxonomy	superkingdom	phylum	class	order	family	genus	species
OTU800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	Eukaryota{superkingdom}(100);Chrysophyceae{class}(100);Spumella-like_flagellate_JBC22{species}(100)	Eukaryota		Chrysophyceae				Spumella-like_flagellate_JBC22
OTU801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	169	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota{superkingdom}(100);Viridiplantae{superkingdom}(100);Streptophyta{phylum}(100);Brassicales{order}(91);Brassicaceae{family}(91);Unassigned{genus}(29);Unassigned{species}(29)	Eukaryota	Streptophyta		Brassicales	Brassicaceae	Unassigned	Unassigned
OTU802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota{superkingdom}(100);Unassigned{order}(39);Unassigned{family}(33);Unassigned{genus}(3);Unassigned{species}(2)	Eukaryota			Unassigned	Unassigned	Unassigned	Unassigned
OTU803	30	0	0	23	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	6	9	0	0	0	0	0	0	0	262	0	0	145	0	37	1	0	0	0	19	32	75	1	0	0	0	0	0	0	1	0	0	0	0	88	85	131	0	0	1	388	0	23	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	Eukaryota{superkingdom}(100);Viridiplantae{superkingdom}(100);Chlorophyta{phylum}(99);Mamiellophyceae{class}(89);Dolichomastigales{order}(89);Crustomastigaceae{family}(87);Crustomastix{genus}(87);Crustomastix_sp._MBIC10709{species}(87)	Eukaryota	Chlorophyta	Mamiellophyceae	Dolichomastigales	Crustomastigaceae	Crustomastix	Crustomastix_sp._MBIC10709
OTU804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota{superkingdom}(100);Metazoa{superkingdom}(76);Unassigned{phylum}(12);Unassigned{class}(11);Unassigned{order}(8);Unassigned{family}(7);Unassigned{genus}(6);Unassigned{species}(6)	Eukaryota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota{superkingdom}(100);uncultured_Perkinsea{species}(65)	Eukaryota						uncultured_Perkinsea
OTU806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota{superkingdom}(100);Chrysophyceae{class}(88);Chromulinales{order}(85);Chromulinaceae{family}(72);Unassigned{genus}(15);Unassigned{species}(15)	Eukaryota		Chrysophyceae	Chromulinales	Chromulinaceae	Unassigned	Unassigned
OTU807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	12	10	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota{superkingdom}(100);Viridiplantae{superkingdom}(100);Chlorophyta{phylum}(100);Chlorophyceae{class}(100);Chlamydomonadales{order}(89);Unassigned{family}(49);Unassigned{species}(48)	Eukaryota	Chlorophyta	Chlorophyceae	Chlamydomonadales	Unassigned		Unassigned
OTU808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota{superkingdom}(100);Fungi{superkingdom}(100);Basidiomycota{phylum}(100);Agaricomycetes{class}(100);Agaricales{order}(97);Cystostereaceae{family}(77);Cystostereum{genus}(77);Cystostereum_murrayi{species}(77)	Eukaryota	Basidiomycota	Agaricomycetes	Agaricales	Cystostereaceae	Cystostereum	Cystostereum_murrayi
OTU809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota{superkingdom}(100);Viridiplantae{superkingdom}(100);Chlorophyta{phylum}(100);Trebouxiophyceae{class}(100);Chlorellales{order}(67);Chlorellaceae{family}(67);Unassigned{genus}(38);Unassigned{species}(38)	Eukaryota	Chlorophyta	Trebouxiophyceae	Chlorellales	Chlorellaceae	Unassigned	Unassigned
OTU81	0	0	0	0	0	0	72	0	1	0	0	0	0	0	0	53	0	32	0	0	0	0	0	92	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	1	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	Eukaryota{superkingdom}(100);Fungi{superkingdom}(100);Ascomycota{phylum}(100);Dothideomycetes{class}(100);Pleosporales{order}(100);Torulaceae{family}(84);Unassigned{genus}(52);Unassigned{species}(52)	Eukaryota	Ascomycota	Dothideomycetes	Pleosporales	Torulaceae	Unassigned	Unassigned
OTU810	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	5	8	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	5	4	0	0	0	0	0	0	0	0	0	0	0	0	0	5	4	8	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	Eukaryota{superkingdom}(100);Dictyochophyceae{class}(100);uncultured_dictyochophyte{species}(100)	Eukaryota		Dictyochophyceae				uncultured_dictyochophyte
OTU811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota{superkingdom}(100);Unassigned{superkingdom}(56);Unassigned{phylum}(1);Unassigned{class}(1);Unassigned{order}(1);Unassigned{family}(1);Unassigned{genus}(1);Unassigned{species}(1)	Eukaryota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota{superkingdom}(100);Metazoa{superkingdom}(78);Unassigned{phylum}(8);Unassigned{class}(7);Unassigned{order}(7);Unassigned{family}(7);Unassigned{genus}(7);Unassigned{species}(7)	Eukaryota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota{superkingdom}(100);Synurophyceae{class}(69);Synurales{order}(66);Mallomonadaceae{family}(60);Unassigned{genus}(59);Unassigned{species}(27)	Eukaryota		Synurophyceae	Synurales	Mallomonadaceae	Unassigned	Unassigned
OTU814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota{superkingdom}(100);Pyrenomonadales{order}(89);Chroomonadaceae{family}(89);Chroomonas{genus}(89);Unassigned{species}(50)	Eukaryota			Pyrenomonadales	Chroomonadaceae	Chroomonas	Unassigned
OTU815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota{superkingdom}(100);Cryptomonadales{order}(100);Cryptomonadaceae{family}(100);Cryptomonas{genus}(100);Cryptomonas_curvata{species}(99)	Eukaryota			Cryptomonadales	Cryptomonadaceae	Cryptomonas	Cryptomonas_curvata
OTU816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota{superkingdom}(100);Unassigned{superkingdom}(47);Unassigned{phylum}(18);Unassigned{class}(9);Unassigned{order}(8);Unassigned{family}(8);Unassigned{genus}(8);Unassigned{species}(8)	Eukaryota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota{superkingdom}(100);Dinophyceae{class}(93);Unassigned{order}(47);Unassigned{family}(40);Unassigned{genus}(39);Unassigned{species}(33)	Eukaryota		Dinophyceae	Unassigned	Unassigned	Unassigned	Unassigned
OTU818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota{superkingdom}(100);Colpodea{class}(100);Colpodida{order}(100);Colpodidae{family}(100);Exocolpoda{genus}(100);Exocolpoda_augustini{species}(100)	Eukaryota		Colpodea	Colpodida	Colpodidae	Exocolpoda	Exocolpoda_augustini
OTU819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	94	0	0	0	0	0	0	21	18	4	0	0	0	0	0	0	0	0	0	0	0	0	11	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota{superkingdom}(100);Bacillariophyta{phylum}(100);Bacillariophyceae{class}(100);Naviculales{order}(100);Naviculaceae{family}(100);Fistulifera{genus}(100);Fistulifera_saprophila{species}(100)	Eukaryota	Bacillariophyta	Bacillariophyceae	Naviculales	Naviculaceae	Fistulifera	Fistulifera_saprophila
OTU82	0	0	11	0	0	1	0	0	29	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	2	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota{superkingdom}(100);Viridiplantae{superkingdom}(100);Streptophyta{phylum}(100);Liliopsida{class}(93);Poales{order}(93);Poaceae{family}(93);Unassigned{genus}(50);Unassigned{species}(50)	Eukaryota	Streptophyta	Liliopsida	Poales	Poaceae	Unassigned	Unassigned
OTU820	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota{superkingdom}(100);Synurophyceae{class}(81);Synurales{order}(81);Synuraceae{family}(70);Chrysosphaerella{genus}(70);Chrysosphaerella_sp._summer{species}(70)	Eukaryota		Synurophyceae	Synurales	Synuraceae	Chrysosphaerella	Chrysosphaerella_sp._summer
OTU821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota{superkingdom}(100);Unassigned{species}(0)	Eukaryota						Unassigned
OTU822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	Eukaryota{superkingdom}(100);Unassigned{superkingdom}(41);Unassigned{phylum}(17);Unassigned{class}(17);Unassigned{order}(7);Unassigned{family}(7);Unassigned{genus}(6);Unassigned{species}(6)	Eukaryota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota{superkingdom}(100);Viridiplantae{superkingdom}(100);Chlorophyta{phylum}(100);Unassigned{species}(21)	Eukaryota	Chlorophyta					Unassigned
OTU824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	28	12	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota{superkingdom}(100);Metazoa{superkingdom}(100);Mollusca{phylum}(100);Bivalvia{class}(100);Unionoida{order}(100);Unionidae{family}(100);Unassigned{genus}(57);Unassigned{species}(57)	Eukaryota	Mollusca	Bivalvia	Unionoida	Unionidae	Unassigned	Unassigned
OTU825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	26	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota{superkingdom}(100);Unassigned{order}(59);Unassigned{family}(56);Unassigned{genus}(14);Unassigned{species}(14)	Eukaryota			Unassigned	Unassigned	Unassigned	Unassigned
OTU826	1	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota{superkingdom}(100);Dictyochophyceae{class}(100);uncultured_dictyochophyte{species}(84)	Eukaryota		Dictyochophyceae				uncultured_dictyochophyte
OTU827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota{superkingdom}(100);Viridiplantae{superkingdom}(100);Chlorophyta{phylum}(100);Chlorophyceae{class}(100);Sphaeropleales{order}(100);Neochloridaceae{family}(100);Neochloris{genus}(100);Neochloris_sp._GM4e{species}(100)	Eukaryota	Chlorophyta	Chlorophyceae	Sphaeropleales	Neochloridaceae	Neochloris	Neochloris_sp._GM4e
OTU828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	14	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota{superkingdom}(100);Viridiplantae{superkingdom}(100);Chlorophyta{phylum}(100);Chlorophyceae{class}(100);Sphaeropleales{order}(97);Unassigned{family}(44);Unassigned{genus}(28);Unassigned{species}(28)	Eukaryota	Chlorophyta	Chlorophyceae	Sphaeropleales	Unassigned	Unassigned	Unassigned
OTU829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota{superkingdom}(100);Oligohymenophorea{class}(98);Sessilida{order}(73);Epistylidae{family}(66);Unassigned{genus}(41);Unassigned{species}(40)	Eukaryota		Oligohymenophorea	Sessilida	Epistylidae	Unassigned	Unassigned
OTU83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	5	0	0	0	0	0	0	0	0	0	0	Eukaryota{superkingdom}(100);Unassigned{species}(0)	Eukaryota						Unassigned
OTU830	12	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	8	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	30	41	0	0	0	0	0	0	0	0	0	6	0	0	0	134	93	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	Eukaryota{superkingdom}(100);Chrysophyceae{class}(100);Chromulinales{order}(98);Dinobryaceae{family}(89);Kephyrion{genus}(81);Kephyrion_sp._CCMP3057{species}(81)	Eukaryota		Chrysophyceae	Chromulinales	Dinobryaceae	Kephyrion	Kephyrion_sp._CCMP3057
OTU831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota{superkingdom}(100);Unassigned{phylum}(9);Unassigned{order}(9);Unassigned{family}(4);Unassigned{genus}(1);Unassigned{species}(0)	Eukaryota	Unassigned		Unassigned	Unassigned	Unassigned	Unassigned
OTU832	32	0	0	54	0	0	0	0	0	0	0	26	0	31	0	0	0	0	0	0	0	1	0	0	0	0	47	74	16	0	0	0	0	0	0	45	0	0	117	0	0	0	0	0	0	61	64	68	0	0	0	0	1	0	0	1	0	0	0	0	11	20	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	Eukaryota{superkingdom}(100);Viridiplantae{superkingdom}(100);Chlorophyta{phylum}(100);Chlorophyceae{class}(67);Chlamydomonadales{order}(67);Unassigned{family}(21);Unassigned{genus}(21);Unassigned{species}(21)	Eukaryota	Chlorophyta	Chlorophyceae	Chlamydomonadales	Unassigned	Unassigned	Unassigned
